Stundenplan  WiSe 2015/2016 Vers. 0.9.1 vom 7.9.2015 
Semestergruppe  A-M


39
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-KO1,USK,MP-F403,Do,8:15,9:45
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-KO1,USK,MP-F403,Do,8:15,9:45
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

43, 46
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/01,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/01,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-PRP1/03,HBN,0709,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-KO1,USK,MP-F403,Do,8:15,9:45
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

44
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GEP1/02,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/04,HBN,0709,Fr,8:15,11:30
BMT1-PRP1/02,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-KO1,USK,MP-F403,Do,8:15,9:45
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

45
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-PRP1/05 ,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/03,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-KO1,USK,MP-F403,Do,8:15,9:45
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

47, 50
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GEP1/02,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/04,HBN,0709,Fr,8:15,11:30
BMT1-PRP1/02,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

48, 51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-PRP1/05 ,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/03,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/01,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/01,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-PRP1/03,HBN,0709,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

54
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/01,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GEP1/02,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/01,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-PRP1/03,HBN,0709,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30

56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT1-GE1,GNZ,Stiftstr.69  R110,Mi,12:10,15:40
BMT1-TMÜA,Jbk,MP-A5.14,Do,10:00,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F203,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F227,Mi,8:15,11:30
BMT1-KOP1, Siehe Laborplan MuP,THEL/USK,MP-F329,Mi,8:15,11:30
BMT1-GEP1/03,GNZ/[Hem],0501,Mo,8:10,11:25
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Di,8:30,11:45
BMT1-PR1,DAI/HBN,0360,Di,12:30,15:45
BMT1-PRP1/04,HBN,0709,Fr,8:15,11:30
BMT1-PRP1/02,DAI/[Ben],0701,Fr,8:15,11:30
BMT1-TMA,Jbk,MP-A5.14,Do,12:15,15:30
BMT1-TMÜA,Jbk,MP-A5.14,Do,15:45,17:15
BMT1-MA1/MAÜ1,MAR,MP-A5.14,Mi,15:45,17:15
BMT1-PH,SUZ,MP-F318,Mo,12:15,15:30
BMT1-PRP1/05 ,DAI/[Ben],0701,Fr,12:30,15:45
Stundenplan  WiSe 2015/2016 Vers. 0.9.1 vom 7.9.2015 
Semestergruppe  B-MT2


39-41
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25
BMT2-GE2,KPL,0660,Do,8:10,11:25

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25
BMT2-GE2,KPL,0660,Do,8:10,11:25

43, 46, 49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-ELP/02,LHN/[Has],0505,Di,12:10,15:25
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-ELP/01,LHN/[Has],0505,Mo,8:10,11:25
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/01,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-GE2,KPL,0660,Do,8:10,11:25

44, 47, 50
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-GEP2/01,OCKE/[Hem],0501,Di,12:10,15:40
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/02,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25
BMT2-GE2,KPL,0660,Do,8:10,11:25

45, 48
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-GEP2/02,OCKE/[Hem],0501,Di,12:10,15:40
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/03,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25
BMT2-GE2,KPL,0660,Do,8:10,11:25

51, 56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-GEP2/02,OCKE/[Hem],0501,Di,12:10,15:40
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/03,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25

54
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-ELP/02,LHN/[Has],0505,Di,12:10,15:25
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-ELP/01,LHN/[Has],0505,Mo,8:10,11:25
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/01,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15

55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,12:15,13:45
BMT2-KOP2,BYR,MP-F408,Mi,15:45,19:00
BMT2-KO2,BYR,MP-F223,Mi,8:15,11:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Mi,12:15,15:30
BMT2-MA2/MAÜ2,FSR,BT9, C202,Do,12:15,13:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Fr,8:15,11:30
BMT2-GEP2/01,OCKE/[Hem],0501,Di,12:10,15:40
BMT2-PR2,KHLR,1260,Di,8:15,11:30
BMT2-PRP2/02,KHLR/[Jan],0701,Di,12:30,15:45
BMT2-TMB/TMBÜ,ARS,BT9, C304,Do,15:45,17:15
BMT2-EL,LHN,Stiftstr.69  R110,Mo,8:10,11:25
Stundenplan  WiSe 2015/2016 Vers. 0.9.1 vom 7.9.2015 
Semestergruppe  B-MT3


39
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

40-41
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

42
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/03,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

43, 46, 49
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-DTP/01,RCH/[Pal],0801,Do,12:10,15:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MSP1/03,JNM/[Kup],1360,Di,8:10,11:25
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/01,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

44, 47, 50
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-DTP/02,RCH/[Pal],0801,Do,12:10,15:25
BMT3-MSP1/01,JNM/[Kup],1360,Di,8:10,11:25
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/02,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

45, 48
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MSP1/02,JNM/[Kup],1360,Di,8:10,11:25
BMT3-DTP/03,RCH/[Pal],0801,Do,12:10,15:25
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-DT,RCH,0265,Mo,8:10,11:25
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/03,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

51
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-MS1,JNM,1260,Mi,8:10,11:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MSP1/02,JNM/[Kup],1360,Di,8:10,11:25
BMT3-DTP/03,RCH/[Pal],0801,Do,12:10,15:25
BMT3-MS1 Tutorium,,1065,Mo,15:55,17:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/03,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

54
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-DTP/01,RCH/[Pal],0801,Do,12:10,15:25
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-MSP1/03,JNM/[Kup],1360,Di,8:10,11:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

55
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,12:15,13:45
BMT3-KOP3,USK,MP-F223,Mi,15:45,17:15
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,10:00,11:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F327,Fr,10:00,11:30
BMT3-DTP/02,RCH/[Pal],0801,Do,12:10,15:25
BMT3-MSP1/01,JNM/[Kup],1360,Di,8:10,11:25
BMT3-KO3,USK,MP-F223,Mi,12:15,13:45
BMT3-FT,PLR,MP-F102,Mo,12:15,15:30
BMT3-SE,DAI,1486,Do,8:15,11:30
BMT3-SEP/02,DAI/[Chr],0701,Di,8:15,11:30
BMT3-WK,BLS,MP-A5.14,Di,12:15,15:30

56
Name,Dozent,Raum,Tag,Anfang,Ende
BMT3-KO3/KOP3,USK,MP-F223,Mi,14:00,15:30
BMT3-FTP/FT LE,PLR/[Hnrt]/[Oplk]/[Rmrs],MP-F106,Fr,12:15,13:45
